Animal,latitude,longitude,open_dt
dog,42.33296386826611,-71.08099654841706,2021-01-03 03:52:00
dog,42.31190415838132,-71.0904958032915,2021-01-04 04:10:00
dog,42.31680952615668,-71.06063454486927,2021-01-06 11:26:00
dog,42.27784957652784,-71.09405070714845,2021-01-08 16:45:00
dog,42.36099473721792,-71.052183414871,2021-01-09 05:01:00
dog,42.29176552303793,-71.04036599715633,2021-01-09 09:09:00
dog,42.33942405903475,-71.1551148085168,2021-01-09 12:20:00
dog,42.27090967821705,-71.16542088391111,2021-01-10 14:12:09
dog,42.312719564562265,-71.088430616342,2021-01-11 09:11:00
dog,42.35874384718705,-71.06150555351073,2021-01-12 09:26:00
dog,42.32380951538218,-71.0527905115239,2021-01-12 13:09:00
dog,42.37908948798401,-71.0342603467003,2021-01-13 11:16:00
dog,42.27854041909816,-71.09323410098952,2021-01-14 12:44:00
dog,42.34519955050102,-71.08074052629429,2021-01-16 08:30:00
dog,42.29081680253116,-71.05398350392937,2021-01-17 09:47:00
dog,42.280649611445504,-71.11911075778275,2021-01-18 11:09:00
dog,42.28940965734184,-71.1532908148879,2021-01-18 13:26:00
dog,42.29027953269442,-71.06358061063948,2021-01-21 11:07:00
dog,42.28617144910479,-71.0422465613811,2021-01-21 11:25:00
dog,42.312039529291525,-71.06242055945744,2021-01-22 19:04:00
dog,42.374289137016085,-71.0607982003481,2021-01-23 11:48:00
dog,42.31120654710826,-71.07517359031235,2021-01-23 17:00:26
dog,42.298029552268936,-71.07824062594558,2021-01-24 06:38:00
dog,42.27812952065904,-71.05439061702563,2021-01-26 06:34:00
dog,42.345569537819856,-71.07115050432603,2021-01-26 16:34:00
dog,42.32363958457777,-71.10427062771537,2021-01-27 06:50:00
dog,42.27796963213441,-71.13378079684124,2021-01-28 04:40:26
dog,42.30634955922737,-71.0840906209984,2021-01-28 10:30:00
dog,42.26044961713773,-71.12112080761106,2021-01-28 12:43:00
dog,42.32134955969264,-71.08533059016342,2021-01-30 05:40:00
dog,42.33476367512568,-71.06290543922852,2021-01-30 14:12:00
dog,42.32276215076271,-71.11104301607821,2021-01-31 03:00:00
dog,42.30168955075109,-71.07743061637633,2021-02-01 03:13:00
dog,42.28298052061387,-71.05471460661066,2021-02-01 11:23:00
dog,42.30168955075109,-71.07743061637633,2021-02-02 02:55:00
dog,42.2938165489397,-71.0754796295562,2021-02-02 05:13:00
dog,42.32276215076271,-71.11104301607821,2021-02-02 09:46:00
dog,42.30516274090988,-71.06230788313337,2021-02-03 01:57:00
dog,42.28462064064004,-71.10111406944367,2021-02-04 01:12:00
dog,42.3338674386872,-71.09637801308317,2021-02-04 12:12:00
dog,42.28346966120321,-71.15534083323347,2021-02-04 12:23:00
dog,42.3232795396465,-71.07063055324727,2021-02-05 02:01:00
dog,42.32276215076271,-71.11104301607821,2021-02-05 02:41:00
dog,42.27466954583222,-71.07219066528899,2021-02-05 16:57:00
dog,42.35104962061103,-71.13493063545509,2021-02-07 15:53:00
dog,42.28211955893184,-71.08215067068912,2021-02-08 12:22:00
dog,42.38501946790136,-71.0185702983437,2021-02-09 15:14:00
dog,42.29149952600592,-71.05862059660284,2021-02-10 13:03:00
dog,42.3252590060802,-71.05915087089309,2021-02-11 19:04:00
dog,42.25037960556781,-71.11207080892791,2021-02-13 06:05:00
dog,42.24125968936667,-71.13964087923199,2021-02-18 04:53:00
dog,42.28001854238153,-71.06998064810544,2021-02-18 10:02:00
dog,42.282168034186526,-71.1810299690684,2021-02-20 08:37:00
dog,42.37708448873694,-71.03467035230926,2021-02-20 10:27:00
