Animal,latitude,longitude,open_dt
dog,42.31801955112675,-71.07917058397526,2023-12-02 07:57:00
dog,42.28045954570635,-71.0722806521891,2023-08-07 09:13:00
dog,42.28569956866765,-71.08909067809311,2023-07-10 17:56:00
dog,42.30485537653978,-71.07532263979544,2023-07-10 03:41:00
dog,42.31497957541505,-71.09663062990245,2023-01-06 10:55:00
dog,42.281809557483975,-71.08079066837388,2023-01-06 12:47:00
dog,42.295849517302926,-71.05277057384119,2023-01-08 05:48:00
dog,42.2634296663039,-71.15613087955839,2023-01-08 11:31:00
dog,42.28467957537294,-71.09383069137463,2023-01-15 06:47:00
dog,42.2953095623292,-71.08534064846047,2023-01-21 04:23:00
dog,42.32128958843038,-71.10671063829115,2023-01-24 12:43:00
dog,42.25231963502566,-71.1324808508652,2023-01-27 11:47:00
dog,42.28301892352266,-71.07138078562208,2023-01-31 09:15:00
dog,42.27998953572639,-71.06490063636062,2023-02-01 10:40:27
dog,42.34891561903023,-71.13301063555845,2023-02-10 11:13:37
dog,42.29466703617839,-71.15346619001475,2023-02-11 04:18:00
dog,42.29046952779931,-71.06037060257692,2023-02-12 06:08:07
dog,42.31866957767229,-71.09865062619292,2023-02-12 22:05:52
dog,42.28684957379525,-71.09289068440071,2023-02-19 19:07:00
dog,42.34587954864781,-71.07924052175593,2023-02-20 15:01:00
dog,42.28650124708133,-71.07344281959152,2023-02-24 10:09:00
dog,42.33578981797263,-71.0372393235708,2023-02-25 05:55:00
dog,42.3262895571368,-71.08411057645661,2023-03-01 22:51:00
dog,42.30442956088135,-71.0594495865655,2023-03-02 23:12:00
dog,42.291045222457925,-71.16865432388889,2023-03-09 06:52:00
dog,42.36284870311666,-71.05160892995214,2023-03-15 17:29:00
dog,42.27356948625486,-71.0700578403971,2023-03-17 13:36:00
dog,42.35994952996729,-71.06608046094863,2023-03-19 08:56:00
dog,42.29309395874282,-71.0749885284567,2023-03-24 09:20:00
dog,42.34646225114538,-71.14457904762824,2023-03-27 13:00:00
dog,42.28631964130301,-71.14130079477303,2023-03-29 12:18:00
dog,42.335666538261606,-71.03335392557314,2023-04-03 05:43:00
dog,42.37986949300709,-71.03831035388059,2023-04-04 03:09:54
dog,42.31003645031552,-71.09793514863136,2023-04-08 18:02:00
dog,42.33717757153026,-71.09607957886968,2023-04-13 12:32:00
dog,42.33450135350768,-71.0753260262714,2023-04-12 12:16:00
dog,42.32276215076271,-71.11104301607821,2023-04-20 03:37:00
dog,42.27829966090265,-71.15437084201139,2023-04-20 13:30:00
dog,42.37646258052009,-71.0559813311847,2023-04-22 15:14:00
dog,42.326801600907736,-71.07670741742469,2023-04-22 11:30:00
dog,42.28453953092264,-71.0622406207936,2023-04-29 14:27:00
dog,42.31741953644264,-71.06810056002779,2023-05-06 08:18:00
dog,42.26154960912173,-71.11549079204853,2023-05-08 13:57:00
dog,42.30071655599535,-71.08117462698631,2023-05-09 16:00:00
dog,42.39203412585526,-71.01322701025413,2023-05-11 01:42:00
dog,42.29660963110671,-71.13514075783566,2023-05-14 09:01:00
dog,42.26713962339116,-71.12634080401332,2023-05-21 15:10:00
dog,42.33240958002566,-71.10188060273819,2023-05-24 17:40:00
dog,42.29796989465436,-71.0592601792182,2023-05-26 17:45:00
dog,42.281139725477125,-71.0479075357769,2023-05-29 11:03:00
dog,42.29712955670513,-71.08141063553455,2023-06-02 19:55:00
dog,42.314330835389846,-71.10128477415114,2023-06-05 02:20:00
dog,42.33548256006267,-71.04426425741144,2023-06-11 08:59:00
dog,42.344879633065,-71.14334066793624,2023-07-26 16:58:00
dog,42.26645019369749,-71.10669641302151,2023-06-20 03:47:00
dog,42.33818150710414,-71.03341989030606,2023-06-20 07:58:00
dog,42.30719954821903,-71.07595060085758,2023-07-03 16:12:00
dog,42.35287963044223,-71.14216064721205,2023-07-09 06:39:00
dog,42.3762258820146,-71.0552221987865,2023-07-11 02:36:00
dog,42.284689572698014,-71.09175068665323,2023-07-17 17:45:00
dog,42.32056956035069,-71.08574059284352,2023-07-22 16:32:00
dog,42.29516963613471,-71.13847076828945,2023-07-23 12:58:52
dog,42.3395199445768,-71.06915172756186,2023-07-24 03:13:00
dog,42.28220951264894,-71.04867059487668,2023-07-27 02:49:00
dog,42.32843360753939,-71.08567390630859,2023-07-29 04:03:00
dog,42.34479108071066,-71.07508743941253,2023-07-29 08:57:00
dog,42.28646868893036,-71.11461442547278,2023-07-31 12:54:26
dog,42.28682233716269,-71.14839201849146,2023-08-05 11:04:00
dog,42.3480408887412,-71.0381422678285,2023-06-24 08:43:00
dog,42.31161876916227,-71.07094732705693,2023-08-08 15:55:00
dog,42.35337955050958,-71.08122050963412,2023-08-10 13:42:00
dog,42.27074958733912,-71.10124073965065,2023-08-15 13:32:00
dog,42.27138845906592,-71.07499934045109,2023-08-19 05:27:00
dog,42.27660955625294,-71.07952067712833,2023-08-30 12:38:00
dog,42.26610958845045,-71.1014807499489,2023-09-01 03:26:00
dog,42.31760956714439,-71.09089061111779,2023-09-01 14:16:00
dog,42.36046953497771,-71.06990046815395,2023-09-02 04:25:00
dog,42.3400596410214,-71.14842068993322,2023-09-03 08:17:00
dog,42.36766002449966,-71.04239547945903,2023-09-12 17:07:00
dog,42.32049972112622,-71.06772070936137,2023-09-13 12:49:00
dog,42.30457811652122,-71.06376511041793,2023-09-15 13:41:00
dog,42.29044269370373,-71.07177594103753,2023-09-18 11:29:00
dog,42.23716969105255,-71.12693085552873,2023-09-28 11:51:00
dog,42.32397954445748,-71.07434055927789,2023-10-01 07:42:00
dog,42.285489543069104,-71.0705606369529,2023-10-05 13:08:00
dog,42.32276215076271,-71.11104301607821,2023-10-08 04:17:00
dog,42.25786961175169,-71.11722080376775,2023-10-09 08:39:00
dog,42.310359538020535,-71.06871057740486,2023-10-14 06:09:27
dog,42.349659317353485,-71.05765500519838,2023-10-14 20:14:00
dog,42.32308958057661,-71.10123862212528,2023-10-19 12:34:00
dog,42.29597955830586,-71.08251064093069,2023-10-21 14:02:00
dog,42.282989536477,-71.06592063220562,2023-11-05 09:02:29
dog,42.28662957200223,-71.09166068213474,2023-11-07 12:04:52
dog,42.35221962036321,-71.13492063234706,2023-11-11 16:09:49
dog,42.27490967988956,-71.16721087873508,2023-11-12 07:43:16
dog,42.37962448122377,-71.02870933280448,2023-11-13 11:03:56
dog,42.29597955834713,-71.082510640584,2023-11-14 12:05:00
dog,42.290519669907525,-71.16242083327056,2023-11-19 07:22:00
dog,42.284689572698014,-71.09175068665323,2023-11-17 20:14:00
dog,42.27293953917222,-71.06714065738082,2023-11-24 11:22:00
dog,42.29817900658343,-71.08692220816603,2023-11-27 02:00:00
dog,42.32958954559135,-71.0758305504504,2023-11-28 14:48:00
dog,42.312349566170994,-71.08970062020643,2023-11-28 15:12:00
dog,42.37624948533415,-71.03208034814006,2023-12-02 10:59:00
dog,42.29399563360272,-71.08185656022216,2023-12-05 15:32:00
dog,42.36884949220732,-71.03715037632078,2023-12-10 09:37:00
dog,42.34547954300251,-71.07482051287268,2023-12-19 17:38:00
dog,42.282168034186526,-71.1810299690684,2023-12-20 07:03:00
dog,42.34732956980798,-71.09550055518281,2023-06-25 13:44:00
dog,42.327094871819575,-71.09964860607114,2023-12-29 18:29:00
dog,42.29700956700042,-71.08903065260012,2023-01-10 13:55:00
dog,42.27902961221455,-71.11950076228395,2023-01-12 10:59:00
dog,42.30967042576934,-71.07522454969444,2023-01-19 10:56:00
dog,42.277839558300606,-71.08107067787782,2023-07-04 12:56:00
dog,42.26472961508927,-71.11992079485158,2023-02-02 12:26:49
dog,42.33829850722165,-71.04732346674496,2023-02-03 06:34:22
