Animal,latitude,longitude
 ,42.3739905573746,-71.0635369448116
 ,42.28400964532537,-71.14361080533928
 ,42.33651950542305,-71.04601046748998
 ,42.311129568169214,-71.09063062469282
 ,42.33568177670257,-71.04438770880212
 ,42.33736159953072,-71.08265997404928
 ,42.28375957646164,-71.0947906954379
 ,42.30506953409422,-71.06551058197424
 ,42.31935953018493,-71.06330054486435
 ,42.364849532479255,-71.06828045473613
 ,42.27903955269006,-71.07738066726213
 ,42.26842959459574,-71.10609075543243
 ,42.27939958356016,-71.099130715394
 ,42.23419971575254,-71.13356087232374
 ,42.34033439890981,-71.07560548639296
 ,42.334127159578166,-71.0908390448333
 ,42.3309895726178,-71.09575259222811
 ,42.29044951719011,-71.05274058623458
 ,42.2845539142147,-71.0862093867106
 ,42.28114645070046,-71.06797244012623
 ,42.33926956878691,-71.09405056966472
 ,42.31861030000966,-71.06358759178504
 ,42.346218938878245,-71.04309982976704
 ,42.36409948357687,-71.03061037203351
 ,42.27583968115958,-71.16847088001316
 ,42.33826957127079,-71.0960065765302
 ,42.27571953971511,-71.06739065207931
 ,42.357059537040776,-71.0714204791273
 ,42.3188195505499,-71.07880158143475
 ,42.33212602443279,-71.02702897873372
 ,42.345749576580026,-71.10049056972154
 ,42.28155956139999,-71.08368067577331
 ,42.27583968115958,-71.16847088001316
 ,42.27135932286243,-71.07361725313477
 ,42.356679512805655,-71.05257043771638
 ,42.35707964917836,-71.15768067307769
 ,42.35127263820189,-71.14811966459499
 ,42.38746945144079,-71.00555026373101
 ,42.280627557517526,-71.08068867078079
 ,42.33481414039611,-71.08204394148889
 ,42.29230962943152,-71.13364076420268
 ,42.28067955673764,-71.08035066960984
 ,42.28289953435641,-71.06464062988348
 ,42.29599952060046,-71.05518057851663
 ,42.35117664625001,-71.15433567849051
 ,42.29213661441303,-71.12269273976197
 ,42.35117664625001,-71.15433567849051
 ,42.30940955323248,-71.07983060453243
 ,42.32168167463537,-71.11029210985635
 ,42.33950955405261,-71.08273054348318
 ,42.27295968396143,-71.1697608886108
 ,42.28948963543591,-71.13731077890537
 ,42.35725952952885,-71.06548046582829
 ,42.35779425426448,-71.05536130178008
 ,42.38040347070479,-71.03482461675594
 ,42.32916954906516,-71.0782705568682
 ,42.30929955742867,-71.08310061180657
 ,42.30929955742867,-71.08310061180657
 ,42.321638520264685,-71.05497587985253
 ,42.35380165491556,-71.16139068843242
 ,42.25846352840343,-71.14020778369392
 ,42.29176961612235,-71.123760742761
 ,42.315036773751096,-71.09780890285558
 ,42.315036773751096,-71.09780890285558
 ,42.315036773751096,-71.09780890285558
 ,42.31379957564694,-71.09669063267744
 ,42.31379957564694,-71.09669063267744
 ,42.31379957564694,-71.09669063267744
 ,42.30293656925933,-71.11433995466409
 ,42.33883607626717,-71.01323479093405
