Animal,latitude,longitude
dog,42.239339698979286,-71.13993088126922
dog,42.2739396790312,-71.16627087863056
dog,42.30578351602532,-71.11676436197287
dog,42.30334947524853,-71.07876127449994
dog,42.37882951528512,-71.05573039539522
dog,42.37491949016346,-71.03569035877297
dog,42.28246585857582,-71.08018646140016
dog,42.32812954951424,-71.07856055987286
dog,42.29466703617839,-71.15346619001475
dog,42.25921962602787,-71.12723382358213
dog,42.35012955052792,-71.081370516954
dog,42.33669950324094,-71.04422046329013
dog,42.29430963126933,-71.13489076259857
dog,42.32235697613204,-71.06105164901166
dog,42.37646258052009,-71.0559813311847
dog,42.31257959741826,-71.11272067137097
dog,42.31972952425424,-71.05895053427847
dog,42.378649488385314,-71.03456034835271
dog,42.31257959741826,-71.11272067137097
dog,42.28481960402843,-71.11443073708816
dog,42.38180948838709,-71.03443034097481
dog,42.37825548572458,-71.03232834441246
dog,42.35858953607025,-71.07049047392098
dog,42.30772958897558,-71.1057406667171
dog,42.281749610773446,-71.11915075545346
dog,42.26146833563312,-71.1551083518177
dog,42.34150953451682,-71.06843050690472
dog,42.35549935584839,-71.0723183650267
dog,42.32246112456479,-71.08486486074133
dog,42.38013949192237,-71.03758035216697
dog,42.29109961238756,-71.12121073877815
dog,42.285319609364144,-71.11855074542227
dog,42.371979492696255,-71.03769037022856
dog,42.32210656075732,-71.08631759032383
dog,42.25567962189382,-71.12382082405863
dog,42.31257959741826,-71.11272067137097
dog,42.292799606312585,-71.11693072497735
dog,42.33631950863323,-71.04859047395352
dog,42.3519596662465,-71.16954071112735
dog,42.31140955983673,-71.08494061151485
dog,42.31630951971701,-71.05560053462946
dog,42.33862953924967,-71.0715505202767
dog,42.26586962167005,-71.12504080425327
dog,42.35082961192249,-71.12776061938759
dog,42.281339552371264,-71.07739066170767
dog,42.282168034186526,-71.1810299690684
dog,42.282168034186526,-71.1810299690684
dog,42.30634956146823,-71.08562062441146
dog,42.29475964021754,-71.14138077591097
dog,42.2897935237775,-71.05720859778761
dog,42.33791451241776,-71.07494668352774
dog,42.34322657100811,-71.0962285653812
dog,42.28468962454088,-71.12890077063953
dog,42.29796989465436,-71.0592601792182
dog,42.27582955658805,-71.07970067927756
dog,42.28540953970936,-71.0682106323219
dog,42.330419577319695,-71.09967060222907
dog,42.251019604189565,-71.11095080540962
dog,42.32516957330807,-71.09593060575976
dog,42.32633412681661,-71.06192481967356
dog,42.28542030817646,-71.14549235006297
dog,42.39229945036869,-71.00470025115844
dog,42.30224353633286,-71.06694559112908
dog,42.37491949016346,-71.03569035877297
dog,42.28202952757829,-71.0594806197466
dog,42.34967956682954,-71.09314054465621
dog,42.37971948485014,-71.03166033943917
dog,42.37971948485014,-71.03166033943917
dog,42.377239492054194,-71.03732035775161
dog,42.23693969553221,-71.12938086080666
dog,42.28994966007478,-71.15539081839668
dog,42.2869295694835,-71.08975067757727
dog,42.27633956023308,-71.08233068407387
dog,42.36741949227989,-71.03736037976559
dog,42.34665954001765,-71.07299050630598
dog,42.326284916113664,-71.09794930738022
dog,42.37865319945482,-71.05745901636791
dog,42.310079563916695,-71.08794062103736
dog,42.29104954735403,-71.07403063223607
dog,42.27986954260936,-71.06990064816732
dog,42.28860952914596,-71.06081060827348
dog,42.35684264937692,-71.13033636344743
dog,42.28860952914596,-71.06081060827348
dog,42.29113961263441,-71.12136073874659
dog,42.3330595086743,-71.04853048101974
dog,42.27164960263457,-71.11207076129077
dog,42.293739556875735,-71.08127064279513
dog,42.34831802658636,-71.13779495393817
dog,42.32070952541451,-71.0603805355771
dog,42.33353949103368,-71.03489044915396
dog,42.24460265697841,-71.12917585395772
dog,42.267669623282224,-71.1262208024186
dog,42.27656967670477,-71.16515087072281
dog,42.25415964612564,-71.14024086495829
dog,42.318009545596624,-71.07485057410703
dog,42.317729434006765,-71.05672597215528
dog,42.34958955350718,-71.08338052269852
dog,42.33457147520566,-71.09636325224582
dog,42.32221956040092,-71.08619059023081
dog,42.28176961247184,-71.120350757674
dog,42.379119494397465,-71.03898035736108
dog,42.25330992077813,-71.11772131764872
dog,42.2476685463904,-71.12487945281069
dog,42.33951586055122,-71.07338803875005
dog,42.32563080629095,-71.10232110240263
dog,42.35965953234232,-71.06794046557944
dog,42.37646258052009,-71.0559813311847
dog,42.361179615884765,-71.13251060726384
dog,42.37093949238573,-71.03728037165334
dog,42.28196964156742,-71.14101080381091
dog,42.25646437299604,-71.12421886952357
dog,42.36017953144191,-71.06738046302331
dog,42.356610363799824,-71.1401465296347
dog,42.30835953641648,-71.0677405799386
dog,42.35327954800643,-71.07938050544519
dog,42.32963282501827,-71.07654618499461
dog,42.32843360753939,-71.08567390630859
dog,42.32589957438421,-71.09690060607917
dog,42.317542621123856,-71.09924999321427
dog,42.318399587784505,-71.10611064358557
dog,42.31239960173893,-71.1160306789212
dog,42.36029444855839,-71.05827049817206
dog,42.29920265241811,-71.08330039498061
dog,42.292449518981385,-71.05380058356323
dog,42.3846478455862,-71.07770868259081
dog,42.32506320717236,-71.10490091849645
dog,42.28048952704242,-71.05897062190529
dog,42.292769726124746,-71.07466346901468
dog,42.29358966504806,-71.15915081845013
dog,42.28307952203357,-71.05560060873148
dog,42.32092221284911,-71.11538666844437
dog,42.29445641362411,-71.1215167437687
dog,42.35172161818748,-71.13286162925645
dog,42.30417958809416,-71.10471067252865
dog,42.29135953114158,-71.06255060592514
dog,42.31660956443176,-71.08841060757645
dog,42.31442952420665,-71.05905054644295
dog,42.29519723286574,-71.08003416672608
dog,42.290994718307445,-71.12797256188216
dog,42.31159413152231,-71.0536772106355
dog,42.284689572698014,-71.09175068665323
dog,42.2870595316183,-71.06278061609835
dog,42.2870595316183,-71.06278061609835
dog,42.33653949766904,-71.04015045484398
dog,42.28747964284296,-71.11031162879183
dog,42.32276215076271,-71.11104301607821
dog,42.31742952181335,-71.05694053486289
dog,42.2767595746502,-71.09275070688419
dog,42.28982963873327,-71.14010078444024
dog,42.30457811652122,-71.06376511041793
dog,42.37913715294669,-71.02296766584625
dog,42.280609641979545,-71.14093780693052
dog,42.314629575337655,-71.09654063048288
dog,42.39059945397236,-71.0076602613144
dog,42.290809620990096,-71.12729075281567
dog,42.3107872128151,-71.10804208491878
dog,42.38890945378635,-71.00723026407249
dog,42.39121945640248,-71.00976026521361
dog,42.29056045835715,-71.06296559690688
dog,42.3305114971935,-71.0488665434314
dog,42.31239960173893,-71.1160306789212
dog,42.34409584486063,-71.0778478896744
dog,42.28682233716269,-71.14839201849146
dog,42.24807963008387,-71.12237083575782
dog,42.33743954938795,-71.0791105403782
dog,42.30522955255597,-71.07896061229395
dog,42.29824952781376,-71.06053058598505
dog,42.37782448607653,-71.03265534589043
dog,42.28729669731196,-71.06423472936824
dog,42.27779013931863,-71.10765412667038
dog,42.36181952220746,-71.06031044401328
dog,42.30616959956528,-71.11329068717056
dog,42.30616959956528,-71.11329068717056
dog,42.31239960173893,-71.1160306789212
dog,42.28644962157869,-71.12684076153013
dog,42.33010153829778,-71.08319696064851
dog,42.29422953552289,-71.0657006063812
dog,42.29047953221441,-71.06322060905524
dog,42.32892870586525,-71.09249780321798
dog,42.27261833262576,-71.16109010015376
dog,42.28288957968933,-71.0967607018071
dog,42.29243553624355,-71.07950680115923
dog,42.37450949390942,-71.03883036716661
dog,42.29138079735916,-71.05616196609158
dog,42.290989524420574,-71.05754059588335
dog,42.28634646913133,-71.07954849893055
dog,42.32462958637965,-71.1054006277345
dog,42.3172795710238,-71.09378061838956
dog,42.34087954735329,-71.07789052984975
dog,42.2709879930042,-71.08517605622103
dog,42.3255595639006,-71.08896058897402
dog,42.32939632014004,-71.09286179373011
dog,42.28336696684734,-71.06065823693922
dog,42.30223953289001,-71.06457058602501
dog,42.354331695305376,-71.14079923731944
dog,42.34938964130165,-71.15055067393853
dog,42.29017953195578,-71.06326060986015
dog,42.27917953744766,-71.06641064193433
dog,42.32276215076271,-71.11104301607821
dog,42.310619556815176,-71.08232060711752
dog,42.26092962268248,-71.12468081410677
dog,42.347079476200335,-71.06961049958635
dog,42.28427951989408,-71.05389060254146
dog,42.27212955414197,-71.07739068228484
dog,42.34348844339991,-71.0668725319967
dog,42.3555296551652,-71.16165068501338
dog,42.34237036553498,-71.05676458428543
dog,42.35158831609222,-71.06279309695859
dog,42.34209655211045,-71.05272450554625
dog,42.28336955237206,-71.07725065690165
dog,42.34091964235253,-71.1495006907506
dog,42.36774484633255,-71.03826251084963
dog,42.29327955102941,-71.07701063421952
dog,42.27839965410365,-71.14946083100116
dog,42.32282236972688,-71.10402354892756
dog,42.31717956755562,-71.09129061334174
dog,42.31511177398403,-71.09864051125813
dog,42.36612671158324,-71.05681746648364
dog,42.28454577707322,-71.06592734743188
dog,42.28714999072149,-71.05893023707277
dog,42.30641953324096,-71.06492057742851
dog,42.313259558725726,-71.0843906059689
dog,42.23730969024098,-71.1268508552291
dog,42.25646437299604,-71.12421886952357
dog,42.33675955770965,-71.08545055607712
dog,42.30189646372168,-71.08555016275464
dog,42.33371949885319,-71.04062046226657
dog,42.28664952234897,-71.05611060207374
dog,42.35144961420789,-71.12988062297951
dog,42.3519596662465,-71.16954071112735
dog,42.279429566692016,-71.08740068863744
dog,42.28827956488404,-71.08643066691562
dog,42.309549533158965,-71.06543057171689
dog,42.33901954407493,-71.07523052823868
dog,42.38235953075522,-71.06848041631119
dog,42.30515954533981,-71.07341059952017
dog,42.28200961259255,-71.12025075698644
dog,42.29672954009673,-71.06908060864185
dog,42.38878944943504,-71.00412025762547
dog,42.3357684246241,-71.07429942462582
dog,42.345529549309845,-71.07974052360485
dog,42.32518952373337,-71.05897052216282
dog,42.32056058908923,-71.10736764200928
dog,42.25497851866197,-71.1281264764375
dog,42.24827964215003,-71.13126085523471
dog,42.29908955551394,-71.08046062929087
dog,42.34455329669654,-71.15006850018004
dog,42.31705251767829,-71.06521448550998
dog,42.28119813851768,-71.05118568833855
dog,42.29118561856873,-71.1230642887158
dog,42.31121956072738,-71.08548061320923
dog,42.30593952921988,-71.06200057212611
dog,42.26201959038987,-71.10223076119487
dog,42.34674191775708,-71.09940121586318
dog,42.38545945887645,-71.01112028080743
dog,42.32843360753939,-71.08567390630859
dog,42.37929951436711,-71.05519039314734
dog,42.295559548101295,-71.07478062425069
dog,42.28278953508256,-71.06492063017795
dog,42.28278953508256,-71.06492063017795
dog,42.28291958013328,-71.09708070264338
dog,42.31688958092936,-71.10106063578299
dog,42.359089628716056,-71.14206063316941
dog,42.32570859420072,-71.07320571231419
dog,42.2595996562537,-71.14836087071679
dog,42.2722096701358,-71.160130868911
dog,42.34119940302275,-71.05491851719324
dog,42.33311950921765,-71.04889048210245
dog,42.28740962448816,-71.12957076546013
dog,42.25495736066275,-71.11577186091758
dog,42.38235953075522,-71.06848041631119
dog,42.33457949513093,-71.03780045352072
dog,42.23730969024098,-71.1268508552291
dog,42.33422953595604,-71.06912052504133
dog,42.313259577718426,-71.09838063754158
dog,42.31145959803574,-71.11266067367673
dog,42.317055737486605,-71.08652795968243
dog,42.25463964606761,-71.14051086434704
dog,42.378195525164,-71.06338841419586
dog,42.34594964760197,-71.15437069005473
dog,42.33640950336568,-71.04452046483472
dog,42.28101954076592,-71.06897064347258
dog,42.32297957115214,-71.09428060672307
dog,42.30957951369373,-71.05099053923614
dog,42.29796989465436,-71.0592601792182
dog,42.29219961481394,-71.12284073958212
dog,42.33370959111314,-71.1104006189611
dog,42.33307955470746,-71.08292055859438
dog,42.30377416256015,-71.07137553320072
dog,42.33144352484826,-71.0945824747908
dog,42.27041957998157,-71.09584072780982
dog,42.23623970054716,-71.13036086373155
dog,42.35150962601066,-71.13909064354249
dog,42.32663951811947,-71.05498051013754
dog,42.30498954498816,-71.07361060057656
dog,42.291089636667685,-71.13840077765664
dog,42.29051963343783,-71.13630077411091
dog,42.28432043521792,-71.09084664681544
dog,42.27578460486523,-71.11414475697491
dog,42.380079486868816,-71.03365034309816
dog,42.23309971609248,-71.13029086672867
dog,42.28290965857928,-71.15319082945884
dog,42.28189759494473,-71.07535610889374
dog,42.3497396508443,-71.15762068909508
dog,42.34594964760197,-71.15437069005473
dog,42.2893495268652,-71.05925060308334
dog,42.31222960707773,-71.11975068828559
dog,42.28333954678939,-71.07321064758048
dog,42.32276215076271,-71.11104301607821
dog,42.34291210660897,-71.06433650682357
dog,42.31928930036069,-71.0601106193793
dog,42.30285793047146,-71.07977899020257
dog,42.29965953811829,-71.06837060014642
dog,42.27699956350792,-71.08465068790278
dog,42.31872369290437,-71.04210549214785
dog,42.29954953338845,-71.06465059235911
dog,42.27135045365684,-71.06182418894649
dog,42.3395199445768,-71.06915172756186
dog,42.366789521002985,-71.05916042952886
dog,42.366789521002985,-71.05916042952886
dog,42.31125959976098,-71.1142806779983
dog,42.23679529784284,-71.13124442450221
dog,42.31641652548235,-71.05987254395338
dog,42.36181952220746,-71.06031044401328
dog,42.377799529777214,-71.06706042308618
dog,42.2770796320864,-71.13339079796609
dog,42.33076958418425,-71.10490061318556
dog,42.325899573992615,-71.096900606056
dog,42.28558952411515,-71.0568906061803
dog,42.31041953199772,-71.0642405670988
dog,42.34479677846402,-71.07098148067091
dog,42.32802955372801,-71.08184056748323
dog,42.30072953729759,-71.0672905959015
dog,42.28700954950215,-71.07534064434677
dog,42.26182960247322,-71.1110207813385
dog,42.29521468559513,-71.08904136165106
dog,42.30270954476789,-71.0732006047317
dog,42.36181952220746,-71.06031044401328
dog,42.25012964937435,-71.14233087794251
dog,42.30970112640872,-71.10459129274882
dog,42.28650951935948,-71.05407059727743
dog,42.354939540016815,-71.0733204884763
dog,42.309459546731965,-71.07513059393452
dog,42.30477962158569,-71.12940072638496
dog,42.28757479051239,-71.11879954156717
dog,42.38244948627015,-71.03292033580802
dog,42.27304958311093,-71.09853072757029
dog,42.31786953420424,-71.06643055562519
dog,42.317069566352295,-71.09015061063258
dog,42.34594964760197,-71.15437069005473
dog,42.32612496281276,-71.07125488011978
dog,42.322429584315465,-71.10415062978326
dog,42.34607964720299,-71.15427068979344
dog,42.351279545368975,-71.07720050509022
dog,42.28086951932037,-71.05317060770919
dog,42.38438946308591,-71.01504029190353
dog,42.36024029884394,-71.14634966411404
dog,42.31847951283343,-71.0504705182899
dog,42.247989628380274,-71.12064083135759
dog,42.30054954646963,-71.07410061170229
dog,42.33222950698669,-71.04693047956866
dog,42.311109535439314,-71.06657057119051
dog,42.359925534768834,-71.0699434696761
dog,42.26541958589669,-71.09985074821708
dog,42.27937967052592,-71.16116085493906
dog,42.317639523667175,-71.05848053780271
dog,42.2873396198332,-71.12606075811992
dog,42.32276215076271,-71.11104301607821
dog,42.33357552793005,-71.04623703810346
dog,42.28258952829766,-71.06010061996624
dog,42.29679869343122,-71.13279872227582
dog,42.318240692551335,-71.09098776418102
dog,42.29068599179889,-71.12358987099239
dog,42.30812658303935,-71.05196950492166
dog,42.34630966152419,-71.16525071395476
dog,42.33587679342797,-71.0452794587612
dog,42.31193952915129,-71.06230055984281
dog,42.274441649747246,-71.14573483149263
dog,42.27195961991504,-71.12441078891673
dog,42.30150953936487,-71.06923059830926
dog,42.30150953936516,-71.06926059838025
dog,42.34594964760197,-71.15437069005473
dog,42.30193952971504,-71.06183058102127
dog,42.32276215076271,-71.11104301607821
dog,42.27962956233853,-71.08415068122953
dog,42.34617964431664,-71.15205068440227
dog,42.34617964431664,-71.15205068440227
dog,42.334239512318256,-71.0510004844854
dog,42.35873951259428,-71.05269043339418
dog,42.32276215076271,-71.11104301607821
dog,42.28249956861824,-71.08880068471606
dog,42.2888615474215,-71.07402263763595
dog,42.35751929160604,-71.06930766551153
dog,42.321183836510826,-71.1191009219989
dog,42.37242300081961,-71.039845572185
dog,42.36691225885601,-71.06059340801947
dog,42.31860677381435,-71.08999655392948
dog,42.31039154677443,-71.0753805922485
dog,42.34602294615494,-71.06246139843083
dog,42.27811055197881,-71.07656166750802
dog,42.3799394934308,-71.0382303534551
dog,42.38342946698082,-71.01754029976826
dog,42.292263888409984,-71.12192761845216
dog,42.27982736924416,-71.09260154555872
dog,42.347079476200335,-71.06961049958635
dog,42.34594964760197,-71.15437069005473
dog,42.37998952707076,-71.06504041360274
dog,42.317097123434905,-71.06274536174882
dog,42.37799949463527,-71.03941036085696
dog,42.30915964414912,-71.0663112733174
dog,42.33384948968561,-71.03396244676698
dog,42.30497959885479,-71.11265068860587
dog,42.32276215076271,-71.11104301607821
dog,42.29796989465436,-71.0592601792182
dog,42.35181694539336,-71.0672288847758
dog,42.3296895581283,-71.085220571348
dog,42.32843360753939,-71.08567390630859
dog,42.27632638836902,-71.09726329094214
dog,42.347079476200335,-71.06961049958635
dog,42.38259720217702,-71.03608031517767
dog,42.30751953115629,-71.0632105714371
dog,42.27142956229455,-71.08367069793272
dog,42.284689572698014,-71.09175068665323
dog,42.35717651639035,-71.05554144330716
dog,42.371016683885166,-71.03880891572783
dog,42.28783175338885,-71.12633924150914
dog,42.28523964574736,-71.14405080316894
dog,42.32865632207815,-71.08345255804834
dog,42.264543952757805,-71.09704543225976
dog,42.28616952537463,-71.0580006072956
dog,42.28508952693499,-71.05929061272465
dog,42.319866055933154,-71.0706994741348
dog,42.32276215076271,-71.11104301607821
dog,42.32276215076271,-71.11104301607821
dog,42.32252878469996,-71.1068301773994
dog,42.32207958729792,-71.1062906360019
dog,42.27602962856467,-71.13064079415315
dog,42.35249402325898,-71.06139335457965
dog,42.33606955807937,-71.0856305580224
dog,42.371016683885166,-71.03880891572783
dog,42.32996949028775,-71.03420045612386
dog,42.36917949108745,-71.0363503737864
dog,42.34602294615494,-71.06246139843083
dog,42.2729895400512,-71.0680506595113
dog,42.277709612939866,-71.11965076530026
dog,42.2646295839544,-71.0980907458182
dog,42.27141963050723,-71.13164080608085
dog,42.34599958144026,-71.10434057811516
dog,42.29354955617616,-71.08049064132304
dog,42.30966955261581,-71.07962060370582
dog,42.35124842604511,-71.06419945090035
dog,42.28478951627351,-71.05123059509457
dog,42.28315821311981,-71.09555648239358
dog,42.30924953106012,-71.06346056797156
dog,42.28549966077778,-71.15530082853779
dog,42.27517960158537,-71.1117807531706
dog,42.30797960433608,-71.11717069182106
dog,42.30247954813497,-71.07550061032946
dog,42.28814791628035,-71.13427769598613
dog,42.29796989465436,-71.0592601792182
dog,42.31869958541337,-71.10470963997739
dog,42.28357660783352,-71.05566335654021
dog,42.33376954483946,-71.07548054036161
dog,42.31476956702208,-71.09037061651975
dog,42.27400957663244,-71.09389071509838
dog,42.27800954482187,-71.07157065572916
dog,42.23576398535082,-71.12623628596563
dog,42.316399550816655,-71.07884058692899
dog,42.28907954306884,-71.07100063006904
dog,42.33041957772538,-71.09967060215598
dog,42.30566955191672,-71.07882061083707
dog,42.34519955050102,-71.08074052629429
dog,42.35403964014134,-71.15014066255108
dog,42.32830953000197,-71.06389052643169
dog,42.250949610588094,-71.11548081606841
dog,42.31184527888624,-71.1145426488115
dog,42.32276215076271,-71.11104301607821
dog,42.32902954727987,-71.07703055442873
dog,42.31053957020392,-71.09241063029687
dog,42.29011954676891,-71.07380063404898
dog,42.28696951238398,-71.04871058439853
dog,42.29888601955985,-71.06379969747996
dog,42.29870953589069,-71.06649059860347
dog,42.31808792061579,-71.0982415073696
dog,42.35313962602977,-71.13928064050414
dog,42.28521321911382,-71.05393864699468
dog,42.30452954504248,-71.07334060114016
dog,42.311239600466514,-71.11473067905287
dog,42.27939162621071,-71.12961678395533
dog,42.30748755654364,-71.08220461389692
dog,42.28788956449217,-71.08611066670406
dog,42.36485961601353,-71.13337060101233
dog,42.31396952074183,-71.05619054139514
dog,42.28424957797021,-71.09584069654852
dog,42.33641950362965,-71.04477046539479
dog,42.35588419313288,-71.06568424595564
dog,42.31167953052403,-71.06351056226706
dog,42.33295331567557,-71.04745850771627
dog,42.33005955666541,-71.08405056790947
dog,42.29591951671954,-71.05243057253546
dog,42.29169961434362,-71.12285074118628
dog,42.29796989465436,-71.0592601792182
dog,42.33437951668916,-71.05444049166829
dog,42.3428296915116,-71.07374721060502
dog,42.37684629511541,-71.03367230193803
dog,42.3428495611343,-71.08862054959187
dog,42.34317956162279,-71.08870054869695
dog,42.34791964344055,-71.15152067915476
dog,42.3302849404487,-71.0397879459207
dog,42.32276215076271,-71.11104301607821
dog,42.347296356464575,-71.08145798196306
dog,42.39182944862127,-71.00347024941264
dog,42.30165952855634,-71.06120057996411
dog,42.33948682265271,-71.05549090674936
dog,42.33351877827285,-71.02649239196346
dog,42.289899551191965,-71.07698064171167
dog,42.29363955544515,-71.08022064065777
dog,42.28833968455535,-71.087994626996
dog,42.36220704942794,-71.05985033177576
dog,42.26779652205311,-71.09287735726276
dog,42.34208953757448,-71.07029051009266
dog,42.276819541465855,-71.06910065316751
dog,42.28012869241657,-71.08723873821165
dog,42.32601958337873,-71.1036206209259
dog,42.284689572698014,-71.09175068665323
dog,42.24949962840908,-71.12605084229375
dog,42.34180391034224,-71.14869106329276
dog,42.28612231337093,-71.13673187344337
dog,42.38870944666832,-71.00175025234488
dog,42.32623951864444,-71.05535051186207
dog,42.31702820731019,-71.09708374685985
dog,42.28520957104768,-71.09083068328195
dog,42.37363948768261,-71.03413035816227
dog,42.287329547012014,-71.07396064075813
dog,42.33203402041823,-71.05275840509115
dog,42.28113951217106,-71.04818059605273
dog,42.3346994844048,-71.03031043649266
dog,42.24441947973406,-71.1197378142806
dog,42.35228712438035,-71.15121306739053
dog,42.27490729212017,-71.13163204364602
dog,42.27861326814752,-71.07007347927403
dog,42.27328993778332,-71.13725737318002
dog,42.3395199445768,-71.06915172756186
dog,42.25330963337422,-71.13161184709203
dog,42.37842248912592,-71.0529500408059
dog,42.31432951761887,-71.05427053589808
dog,42.31514955670952,-71.08314059886645
dog,42.37329948949121,-71.03513036139267
dog,42.28640950817276,-71.04547057827402
dog,42.28349960728612,-71.11640074536712
dog,42.28641976399168,-71.08294196725903
dog,42.36181952220746,-71.06031044401328
dog,42.26093888062365,-71.1598275247039
dog,42.33371949689719,-71.03915045864908
dog,42.347079476200335,-71.06961049958635
dog,42.32843360753939,-71.08567390630859
dog,42.350519550752,-71.0815805163417
dog,42.25189061125395,-71.11589781434036
dog,42.31912952477706,-71.0597005375456
dog,42.28113961777273,-71.12361076652921
dog,42.29796989465436,-71.0592601792182
dog,42.26578962298469,-71.12602080595548
dog,42.30850955077006,-71.07782060200806
dog,42.331177276864594,-71.07482145441497
dog,42.32905455789126,-71.08467557184981
dog,42.36593760825966,-71.06329293091117
dog,42.28647551089152,-71.04782358398066
dog,42.25033963360684,-71.13156085308509
dog,42.284689572698014,-71.09175068665323
dog,42.27565968317596,-71.16938088215178
dog,42.369579498051344,-71.04177038472535
dog,42.26838960973035,-71.11680077967455
dog,42.37059948571114,-71.03236036121227
dog,42.269529594106594,-71.10561075224275
dog,42.3357164634332,-71.04637169713105
dog,42.28305953836675,-71.06739063569142
dog,42.32510775744451,-71.08404526550416
dog,42.33263555501224,-71.08311756046943
dog,42.29337964330159,-71.14390078483983
dog,42.32802523683087,-71.05691145282172
dog,42.36181952220746,-71.06031044401328
dog,42.3480696450324,-71.15297068236455
dog,42.2711315769001,-71.16576156132055
dog,42.32843360753939,-71.08567390630859
dog,42.352289644995565,-71.15364067443234
dog,42.28682233716269,-71.14839201849146
dog,42.32757956727846,-71.09197059148197
dog,42.24970885283181,-71.13175530163882
dog,42.29653955213596,-71.07814062948856
dog,42.38057753443261,-71.07084642534515
dog,42.347079476200335,-71.06961049958635
dog,42.28780017313812,-71.0635351190403
dog,42.33197527038736,-71.05000205745476
dog,42.30466959945442,-71.11323069036159
dog,42.31372953103848,-71.0638105588147
dog,42.29263954434008,-71.07216062469502
dog,42.2470596262203,-71.11575082165561
dog,42.26481966634946,-71.15611087650466
dog,42.32276215076271,-71.11104301607821
dog,42.36593760825966,-71.06329293091117
dog,42.284689572698014,-71.09175068665323
